city_mpg,class,combination_mpg,cylinders,displacement,drive,fuel_type,highway_mpg,make,model,transmission,year
16,compact car,19,8.0,4.7,4wd,gas,24,mercedes-benz,s550 4matic coupe,a,2015
13,standard sport utility vehicle,15,8.0,5.5,4wd,gas,17,mercedes-benz,ml63 amg,a,2015
13,standard sport utility vehicle,14,8.0,5.5,4wd,gas,17,mercedes-benz,gl63 amg,a,2015
12,standard sport utility vehicle,13,8.0,5.5,4wd,gas,14,mercedes-benz,g63 amg,a,2015
19,subcompact car,22,6.0,3.5,rwd,gas,28,mercedes-benz,e350 coupe,a,2015
18,subcompact car,21,8.0,4.7,rwd,gas,26,mercedes-benz,e550 coupe,a,2015
20,subcompact car,23,6.0,3.5,rwd,gas,28,mercedes-benz,e350 convertible,a,2015
17,subcompact car,20,8.0,4.7,rwd,gas,25,mercedes-benz,e550 convertible,a,2015
15,compact car,18,8.0,5.5,4wd,gas,23,mercedes-benz,s63 amg 4matic coupe,a,2015
20,midsize car,23,6.0,3.5,rwd,gas,28,mercedes-benz,e350,a,2015
20,midsize car,23,6.0,3.5,4wd,gas,27,mercedes-benz,e350 4matic,a,2015
20,midsize station wagon,22,6.0,3.5,4wd,gas,26,mercedes-benz,e350 4matic (wagon),a,2015
24,small sport utility vehicle,27,4.0,2.1,4wd,diesel,32,mercedes-benz,glk250 bluetec 4matic,a,2015
12,standard sport utility vehicle,13,8.0,5.5,4wd,gas,15,mercedes-benz,g550,a,2015
16,compact car,18,8.0,5.5,4wd,gas,22,mercedes-benz,cls63 amg s 4matic,a,2015
20,midsize car,23,6.0,3.5,rwd,gas,28,mercedes-benz,e350,a,2015
20,subcompact car,23,6.0,3.0,rwd,gas,29,mercedes-benz,e400 coupe,a,2016
20,subcompact car,23,6.0,3.0,4wd,gas,28,mercedes-benz,e400 4matic coupe,a,2016
20,subcompact car,23,6.0,3.0,rwd,gas,29,mercedes-benz,e400 convertible,a,2016
20,midsize car,23,6.0,3.0,rwd,gas,29,mercedes-benz,e400,a,2016
20,midsize car,22,6.0,3.0,4wd,gas,27,mercedes-benz,e400 4matic,a,2016
18,subcompact car,21,8.0,4.7,rwd,gas,26,mercedes-benz,e550 coupe,a,2016
17,subcompact car,20,8.0,4.7,rwd,gas,25,mercedes-benz,e550 convertible,a,2016
20,midsize car,23,6.0,3.5,rwd,gas,29,mercedes-benz,e350,a,2016
20,midsize car,23,6.0,3.5,4wd,gas,27,mercedes-benz,e350 4matic,a,2016
20,midsize car,23,6.0,3.5,rwd,gas,28,mercedes-benz,e350,a,2016
20,midsize car,23,6.0,3.5,4wd,gas,27,mercedes-benz,e350 4matic,a,2016
16,midsize car,19,8.0,5.5,4wd,gas,23,mercedes-benz,amg e63 4matic,a,2016
15,midsize car,18,8.0,5.5,4wd,gas,22,mercedes-benz,amg e63 s 4matic,a,2016
13,large car,15,12.0,6.0,rwd,gas,20,mercedes-benz,maybach s 600,a,2016
20,midsize station wagon,22,6.0,3.5,4wd,gas,26,mercedes-benz,e350 4matic (wagon),a,2016
16,midsize station wagon,18,8.0,5.5,4wd,gas,21,mercedes-benz,amg e63 s 4matic (wagon),a,2016
16,two seater,18,8.0,4.0,rwd,gas,22,mercedes-benz,amg gt s,a,2016
18,midsize car,21,8.0,4.7,4wd,gas,24,mercedes-benz,e550 4matic,a,2016
20,two seater,23,6.0,3.0,rwd,gas,27,mercedes-benz,sl400,a,2016
16,two seater,19,8.0,5.5,rwd,gas,25,mercedes-benz,amg sl63,a,2016
19,two seater,22,8.0,5.5,rwd,gas,28,mercedes-benz,amg slk55,a,2016
16,compact car,19,8.0,4.7,4wd,gas,24,mercedes-benz,s550 4matic coupe,a,2016
18,compact car,20,8.0,4.7,rwd,gas,26,mercedes-benz,cls550,a,2016
16,compact car,18,8.0,5.5,4wd,gas,22,mercedes-benz,amg cls63 s 4matic,a,2016
20,compact car,24,6.0,3.0,rwd,gas,30,mercedes-benz,cls400,a,2016
19,compact car,22,6.0,3.0,4wd,gas,26,mercedes-benz,cls400 4matic,a,2016
17,large car,20,8.0,4.7,rwd,gas,26,mercedes-benz,s550,a,2016
15,large car,18,8.0,5.5,4wd,gas,23,mercedes-benz,amg s63 4matic,a,2016
16,large car,19,8.0,4.7,4wd,gas,26,mercedes-benz,s550 4matic,a,2016
18,standard sport utility vehicle,19,6.0,3.5,4wd,gas,22,mercedes-benz,gle350 4matic,a,2016
18,standard sport utility vehicle,19,6.0,3.5,4wd,gas,22,mercedes-benz,gle350 4matic,a,2016
16,two seater,19,8.0,4.7,rwd,gas,24,mercedes-benz,sl550,a,2016
14,two seater,17,12.0,6.0,rwd,gas,21,mercedes-benz,amg sl65,a,2016
24,two seater,27,4.0,2.0,rwd,gas,32,mercedes-benz,slk300,a,2016
21,two seater,24,6.0,3.5,rwd,gas,29,mercedes-benz,slk350,a,2016
15,compact car,18,8.0,5.5,4wd,gas,23,mercedes-benz,amg s63 4matic coupe,a,2016
17,compact car,20,8.0,4.7,4wd,gas,25,mercedes-benz,cls550 4matic,a,2016
18,standard sport utility vehicle,20,6.0,3.5,rwd,gas,23,mercedes-benz,gle350,a,2016
18,compact car,20,8.0,4.0,rwd,gas,25,mercedes-benz,amg c63,a,2016
23,standard sport utility vehicle,25,6.0,3.0,4wd,diesel,29,mercedes-benz,gle350 d 4matic,a,2016
13,standard sport utility vehicle,15,8.0,4.7,4wd,gas,18,mercedes-benz,gl550 4matic,a,2016
13,standard sport utility vehicle,14,8.0,5.5,4wd,gas,17,mercedes-benz,amg gl63,a,2016
24,compact car,27,4.0,2.0,4wd,gas,31,mercedes-benz,c300 4matic,a,2016
18,compact car,20,8.0,4.0,rwd,gas,25,mercedes-benz,amg c63 s,a,2016
25,compact car,28,4.0,2.0,rwd,gas,34,mercedes-benz,c300,a,2016
13,compact car,15,12.0,6.0,rwd,gas,20,mercedes-benz,amg s65 coupe,a,2016
14,large car,16,12.0,6.0,rwd,gas,21,mercedes-benz,s600,a,2016
13,large car,15,12.0,6.0,rwd,gas,20,mercedes-benz,amg s65,a,2016
17,standard sport utility vehicle,20,6.0,3.0,4wd,gas,23,mercedes-benz,gle450 amg coupe,a,2016
13,standard sport utility vehicle,15,8.0,5.5,4wd,gas,17,mercedes-benz,amg gle63 s,a,2016
17,standard sport utility vehicle,19,6.0,3.0,4wd,gas,22,mercedes-benz,gls450 4matic,a,2017
13,standard sport utility vehicle,14,8.0,5.5,4wd,gas,17,mercedes-benz,amg gls63,a,2017
14,standard sport utility vehicle,16,8.0,4.7,4wd,gas,18,mercedes-benz,gls550 4matic,a,2017
23,subcompact car,25,4.0,2.0,4wd,gas,29,mercedes-benz,c300 4matic coupe,a,2017
23,subcompact car,26,4.0,2.0,rwd,gas,30,mercedes-benz,c300 coupe,a,2017
22,midsize car,25,4.0,2.0,rwd,gas,30,mercedes-benz,e300,a,2017
22,midsize car,24,4.0,2.0,4wd,gas,29,mercedes-benz,e300 4matic,a,2017
17,two seater,20,8.0,4.7,rwd,gas,25,mercedes-benz,sl550,a,2017
20,two seater,23,6.0,3.0,rwd,gas,28,mercedes-benz,sl450,a,2017
16,two seater,19,8.0,5.5,rwd,gas,25,mercedes-benz,amg sl63,a,2017
14,subcompact car,17,8.0,5.5,4wd,gas,22,mercedes-benz,amg s63 4matic convertible,a,2017
20,subcompact car,23,6.0,3.0,rwd,gas,29,mercedes-benz,e400 coupe,a,2017
20,subcompact car,23,6.0,3.0,4wd,gas,28,mercedes-benz,e400 4matic coupe,a,2017
17,subcompact car,20,8.0,4.7,rwd,gas,25,mercedes-benz,e550 convertible,a,2017
20,subcompact car,23,6.0,3.0,rwd,gas,29,mercedes-benz,e400 convertible,a,2017
17,subcompact car,20,8.0,4.7,rwd,gas,25,mercedes-benz,s550 convertible,a,2017
16,compact car,18,8.0,5.5,4wd,gas,22,mercedes-benz,amg cls63 s 4matic,a,2017
18,subcompact car,21,8.0,4.7,rwd,gas,26,mercedes-benz,e550 coupe,a,2017
23,compact car,26,4.0,2.0,4wd,gas,30,mercedes-benz,amg cla45 4matic,a,2017
22,midsize station wagon,25,4.0,2.0,4wd,gas,28,mercedes-benz,amg gla45 4matic,a,2017
25,two seater,27,4.0,2.0,rwd,gas,32,mercedes-benz,slc300,a,2017
20,two seater,23,6.0,3.0,rwd,gas,29,mercedes-benz,amg slc43,a,2017
22,small sport utility vehicle,24,4.0,2.0,rwd,gas,28,mercedes-benz,glc300,a,2017
21,small sport utility vehicle,24,4.0,2.0,4wd,gas,28,mercedes-benz,glc300 4matic,a,2017
18,standard sport utility vehicle,20,6.0,3.5,rwd,gas,23,mercedes-benz,gle350,a,2017
17,standard sport utility vehicle,20,6.0,3.0,4wd,gas,23,mercedes-benz,amg gle43 4matic coupe,a,2017
13,standard sport utility vehicle,15,8.0,5.5,4wd,gas,17,mercedes-benz,amg gle63 s,a,2017
14,standard sport utility vehicle,15,8.0,5.5,4wd,gas,18,mercedes-benz,amg gle63 s coupe,a,2017
13,standard sport utility vehicle,15,8.0,5.5,4wd,gas,17,mercedes-benz,amg gle63,a,2017
18,standard sport utility vehicle,20,6.0,3.0,4wd,gas,23,mercedes-benz,gle400 4matic,a,2017
24,compact car,27,4.0,2.0,4wd,gas,31,mercedes-benz,c300 4matic,a,2017
18,standard sport utility vehicle,19,6.0,3.5,4wd,gas,22,mercedes-benz,gle350 4matic,a,2017
18,standard sport utility vehicle,19,6.0,3.5,4wd,gas,22,mercedes-benz,gle350 4matic,a,2017
16,two seater,18,8.0,4.0,rwd,gas,22,mercedes-benz,amg gt s,a,2017
16,two seater,18,8.0,4.0,rwd,gas,22,mercedes-benz,amg gt,a,2017
85,midsize car,84,,,fwd,electricity,82,mercedes-benz,b250e,a,2017
24,compact car,28,4.0,2.0,rwd,gas,34,mercedes-benz,c300,a,2017
18,compact car,21,8.0,4.7,rwd,gas,26,mercedes-benz,cls550,a,2017
17,compact car,20,8.0,4.7,4wd,gas,25,mercedes-benz,cls550 4matic,a,2017
13,two seater,16,12.0,6.0,rwd,gas,22,mercedes-benz,amg sl65,a,2017
14,subcompact car,16,12.0,6.0,rwd,gas,21,mercedes-benz,s65 amg convertible,a,2017
13,large car,16,12.0,6.0,rwd,gas,21,mercedes-benz,maybach s600,a,2017
13,large car,16,12.0,6.0,rwd,gas,22,mercedes-benz,s600,a,2017
13,large car,16,12.0,6.0,rwd,gas,22,mercedes-benz,amg s65,a,2017
23,small sport utility vehicle,26,4.0,2.0,4wd,gas,31,mercedes-benz,gla250 4matic,a,2017
17,subcompact car,19,8.0,4.0,rwd,gas,23,mercedes-benz,amg c63 s coupe,a,2017
17,subcompact car,19,8.0,4.0,rwd,gas,23,mercedes-benz,amg c63 coupe,a,2017
18,compact car,21,8.0,4.0,rwd,gas,25,mercedes-benz,amg c63,a,2017
18,compact car,20,8.0,4.0,rwd,gas,24,mercedes-benz,amg c63 s,a,2017
18,large car,21,8.0,4.7,rwd,gas,26,mercedes-benz,s550,a,2017
24,compact car,27,4.0,2.0,4wd,gas,32,mercedes-benz,cla250 4matic,a,2018
24,compact car,27,4.0,2.0,4wd,gas,32,mercedes-benz,cla250 4matic,a,2018
24,compact car,29,4.0,2.0,fwd,gas,37,mercedes-benz,cla250,a,2018
24,small sport utility vehicle,27,4.0,2.0,fwd,gas,33,mercedes-benz,gla250,a,2018
23,small sport utility vehicle,26,4.0,2.0,4wd,gas,31,mercedes-benz,gla250 4matic,a,2018
23,small sport utility vehicle,26,4.0,2.0,4wd,gas,31,mercedes-benz,gla250 4matic,a,2018
23,compact car,26,4.0,2.0,4wd,gas,30,mercedes-benz,amg cla45 4matic,a,2018
22,midsize station wagon,25,4.0,2.0,4wd,gas,28,mercedes-benz,amg gla45 4matic,a,2018
16,two seater,18,8.0,4.0,rwd,gas,22,mercedes-benz,amg gt s coupe,a,2018
16,two seater,18,8.0,4.0,rwd,gas,22,mercedes-benz,amg gt coupe,a,2018
16,two seater,18,8.0,4.0,rwd,gas,21,mercedes-benz,amg gt roadster,a,2018
20,subcompact car,22,6.0,3.0,rwd,gas,26,mercedes-benz,e400 coupe,a,2018
20,subcompact car,22,6.0,3.0,4wd,gas,26,mercedes-benz,e400 4matic coupe,a,2018
22,small sport utility vehicle,24,4.0,2.0,rwd,gas,28,mercedes-benz,glc300,a,2018
21,small sport utility vehicle,24,4.0,2.0,4wd,gas,28,mercedes-benz,glc300 4matic,a,2018
18,small sport utility vehicle,20,6.0,3.0,4wd,gas,24,mercedes-benz,amg glc43 4matic,a,2018
17,standard sport utility vehicle,19,6.0,3.0,4wd,gas,23,mercedes-benz,amg gle43 4matic,a,2018
14,standard sport utility vehicle,15,8.0,5.5,4wd,gas,18,mercedes-benz,amg gle63 s,a,2018
14,standard sport utility vehicle,15,8.0,5.5,4wd,gas,18,mercedes-benz,amg gle63,a,2018
25,two seater,27,4.0,2.0,rwd,gas,32,mercedes-benz,slc300,a,2018
20,two seater,23,6.0,3.0,rwd,gas,29,mercedes-benz,amg slc43,a,2018
22,small sport utility vehicle,24,4.0,2.0,4wd,gas,27,mercedes-benz,glc300 4matic coupe,a,2018
18,small sport utility vehicle,20,6.0,3.0,4wd,gas,24,mercedes-benz,amg glc43 4matic coupe,a,2018
18,standard sport utility vehicle,20,6.0,3.5,rwd,gas,23,mercedes-benz,gle350,a,2018
17,standard sport utility vehicle,19,6.0,3.0,4wd,gas,22,mercedes-benz,amg gle43 4matic coupe,a,2018
14,standard sport utility vehicle,15,8.0,5.5,4wd,gas,18,mercedes-benz,amg gle63 s coupe,a,2018
18,standard sport utility vehicle,19,6.0,3.5,4wd,gas,22,mercedes-benz,gle350 4matic,a,2018
18,standard sport utility vehicle,19,6.0,3.5,4wd,gas,22,mercedes-benz,gle350 4matic,a,2018
17,standard sport utility vehicle,19,6.0,3.0,4wd,gas,22,mercedes-benz,gls450 4matic,a,2018
14,standard sport utility vehicle,16,8.0,4.7,4wd,gas,19,mercedes-benz,gls550 4matic,a,2018
13,standard sport utility vehicle,15,8.0,5.5,4wd,gas,18,mercedes-benz,amg gls63,a,2018
22,subcompact car,25,4.0,2.0,rwd,gas,30,mercedes-benz,c300 coupe,a,2018
22,subcompact car,25,4.0,2.0,4wd,gas,30,mercedes-benz,c300 4matic coupe,a,2018
22,subcompact car,25,4.0,2.0,4wd,gas,29,mercedes-benz,c300 4matic convertible,a,2018
22,subcompact car,25,4.0,2.0,rwd,gas,29,mercedes-benz,c300 convertible,a,2018
20,subcompact car,22,6.0,3.0,4wd,gas,27,mercedes-benz,amg c43 4matic coupe,a,2018
19,subcompact car,22,6.0,3.0,4wd,gas,26,mercedes-benz,amg c43 4matic convertible,a,2018
23,compact car,26,4.0,2.0,4wd,gas,32,mercedes-benz,c300 4matic,a,2018
24,compact car,27,4.0,2.0,rwd,gas,33,mercedes-benz,c300,a,2018
20,compact car,23,6.0,3.0,4wd,gas,27,mercedes-benz,amg c43 4matic,a,2018
19,midsize car,21,6.0,3.0,4wd,gas,25,mercedes-benz,amg e43 4matic,a,2018
22,midsize car,25,4.0,2.0,rwd,gas,30,mercedes-benz,e300,a,2018
21,midsize car,24,4.0,2.0,4wd,gas,29,mercedes-benz,e300 4matic,a,2018
17,large car,20,8.0,4.0,4wd,gas,26,mercedes-benz,amg s63 4matic,a,2018
17,large car,21,8.0,4.0,4wd,gas,27,mercedes-benz,s560 4matic,a,2018
16,large car,19,8.0,4.0,4wd,gas,25,mercedes-benz,maybach s560 4matic,a,2018
19,midsize station wagon,21,6.0,3.0,4wd,gas,25,mercedes-benz,e400 4matic (station wagon),a,2018
17,subcompact car,19,8.0,4.0,rwd,gas,22,mercedes-benz,amg c63 s convertible,a,2018
17,subcompact car,19,8.0,4.0,rwd,gas,22,mercedes-benz,amg c63 convertible,a,2018
17,subcompact car,19,8.0,4.0,rwd,gas,23,mercedes-benz,amg c63 s coupe,a,2018
24,compact car,27,4.0,2.0,4wd,gas,32,mercedes-benz,cla250 4matic,a,2019
24,compact car,29,4.0,2.0,fwd,gas,37,mercedes-benz,cla250,a,2019
23,small sport utility vehicle,26,4.0,2.0,4wd,gas,31,mercedes-benz,gla250 4matic,a,2019
24,compact car,27,4.0,2.0,4wd,gas,32,mercedes-benz,cla250 4matic,a,2019
22,small sport utility vehicle,24,4.0,2.0,rwd,gas,27,mercedes-benz,glc300,a,2019
24,small sport utility vehicle,27,4.0,2.0,fwd,gas,33,mercedes-benz,gla250,a,2019
22,small sport utility vehicle,24,4.0,2.0,4wd,gas,27,mercedes-benz,glc300 4matic,a,2019
21,small sport utility vehicle,23,4.0,2.0,4wd,gas,27,mercedes-benz,glc300 4matic coupe,a,2019
23,small sport utility vehicle,26,4.0,2.0,4wd,gas,31,mercedes-benz,gla250 4matic,a,2019
22,subcompact car,25,4.0,2.0,rwd,gas,31,mercedes-benz,c300 coupe,a,2019
22,subcompact car,25,4.0,2.0,4wd,gas,31,mercedes-benz,c300 4matic coupe,a,2019
21,subcompact car,24,4.0,2.0,rwd,gas,29,mercedes-benz,c300 convertible,a,2019
23,compact car,26,4.0,2.0,4wd,gas,30,mercedes-benz,amg cla45 4matic,a,2019
21,midsize car,25,4.0,2.0,rwd,gas,30,mercedes-benz,e300,a,2019
21,midsize car,24,4.0,2.0,4wd,gas,29,mercedes-benz,e300 4matic,a,2019
22,midsize station wagon,25,4.0,2.0,4wd,gas,28,mercedes-benz,amg gla45 4matic,a,2019
17,standard sport utility vehicle,20,6.0,3.0,4wd,gas,23,mercedes-benz,gle400 4matic,a,2019
16,standard sport utility vehicle,18,6.0,3.0,4wd,gas,22,mercedes-benz,gls450 4matic,a,2019
20,two seater,23,6.0,3.0,rwd,gas,28,mercedes-benz,sl450,a,2019
21,subcompact car,24,4.0,2.0,4wd,gas,29,mercedes-benz,c300 4matic convertible,a,2019
20,subcompact car,23,6.0,3.0,rwd,gas,28,mercedes-benz,e450 coupe,a,2019
19,subcompact car,22,6.0,3.0,4wd,gas,26,mercedes-benz,e450 4matic coupe,a,2019
20,subcompact car,23,6.0,3.0,rwd,gas,27,mercedes-benz,e450 convertible,a,2019
19,subcompact car,22,6.0,3.0,4wd,gas,26,mercedes-benz,e450 4matic convertible,a,2019
20,midsize car,23,6.0,3.0,4wd,gas,28,mercedes-benz,e450 4matic,a,2019
19,large car,22,6.0,3.0,rwd,gas,28,mercedes-benz,s450,a,2019
18,large car,22,6.0,3.0,4wd,gas,28,mercedes-benz,s450 4matic,a,2019
19,midsize station wagon,22,6.0,3.0,4wd,gas,26,mercedes-benz,e450 4matic (station wagon),a,2019
14,standard sport utility vehicle,16,8.0,4.7,4wd,gas,19,mercedes-benz,gls550 4matic,a,2019
17,two seater,20,8.0,4.7,rwd,gas,25,mercedes-benz,sl550,a,2019
23,two seater,27,4.0,2.0,rwd,gas,32,mercedes-benz,slc300,a,2019
22,compact car,26,4.0,2.0,4wd,gas,33,mercedes-benz,c300 4matic,a,2019
23,compact car,27,4.0,2.0,rwd,gas,34,mercedes-benz,c300,a,2019
17,subcompact car,20,8.0,4.0,fwd,gas,26,mercedes-benz,s560 convertible,a,2019
15,subcompact car,18,8.0,4.0,4wd,gas,24,mercedes-benz,amg s63 4matic convertible,a,2019
17,compact car,20,8.0,4.0,4wd,gas,27,mercedes-benz,amg s63 4matic coupe,a,2019
17,large car,20,8.0,4.0,4wd,gas,26,mercedes-benz,amg s63 4matic,a,2019
17,large car,21,8.0,4.0,4wd,gas,27,mercedes-benz,s560 4matic,a,2019
16,large car,19,8.0,4.0,4wd,gas,25,mercedes-benz,maybach s560 4matic,a,2019
15,two seater,18,8.0,5.5,rwd,gas,23,mercedes-benz,amg sl63,a,2019
17,large car,21,8.0,4.0,fwd,gas,27,mercedes-benz,s560,a,2019
19,special purpose vehicle,21,4.0,2.0,rwd,gas,23,mercedes-benz,metris (passenger van),a,2019
21,special purpose vehicle,22,4.0,2.0,rwd,gas,24,mercedes-benz,metris (cargo van),a,2019
21,special purpose vehicle,22,4.0,2.0,rwd,gas,24,mercedes-benz,"metris (cargo van, lwb)",a,2019
15,two seater,17,8.0,4.0,rwd,gas,20,mercedes-benz,amg gt r coupe,a,2019
21,subcompact car,23,6.0,3.0,4wd,gas,28,mercedes-benz,amg e53 4matic plus coupe,a,2019
17,compact car,20,8.0,4.0,4wd,gas,26,mercedes-benz,s560 4matic coupe,a,2019
21,compact car,23,6.0,3.0,4wd,gas,27,mercedes-benz,amg cls53 4matic plus,a,2019
24,compact car,26,6.0,3.0,rwd,gas,31,mercedes-benz,cls450,a,2019
23,compact car,26,6.0,3.0,4wd,gas,30,mercedes-benz,cls450 4matic,a,2019
19,small sport utility vehicle,22,4.0,2.0,4wd,gas,26,mercedes-benz,gle350 4matic,a,2020
19,standard sport utility vehicle,21,6.0,3.0,4wd,gas,24,mercedes-benz,gle450 4matic,a,2020
16,two seater,18,8.0,4.0,rwd,gas,22,mercedes-benz,amg gt coupe,a,2020
16,two seater,18,8.0,4.0,rwd,gas,22,mercedes-benz,amg gt roadster,a,2020
15,two seater,17,8.0,4.0,rwd,gas,21,mercedes-benz,amg gt c coupe,a,2020
20,small sport utility vehicle,22,4.0,2.0,rwd,gas,27,mercedes-benz,gle350,a,2020
21,subcompact car,23,6.0,3.0,4wd,gas,28,mercedes-benz,amg e53 4matic plus coupe,a,2020
20,subcompact car,23,6.0,3.0,4wd,gas,26,mercedes-benz,amg e53 4matic plus convertible,a,2020
21,compact car,23,6.0,3.0,4wd,gas,27,mercedes-benz,amg cls53 4matic plus,a,2020
24,compact car,26,6.0,3.0,rwd,gas,31,mercedes-benz,cls450,a,2020
23,compact car,26,6.0,3.0,4wd,gas,30,mercedes-benz,cls450 4matic,a,2020
19,compact car,21,6.0,3.0,4wd,gas,24,mercedes-benz,amg gt 53 4matic plus,a,2020
21,midsize car,24,6.0,3.0,4wd,gas,28,mercedes-benz,amg e53 4matic plus,a,2020
19,standard sport utility vehicle,21,6.0,3.0,4wd,gas,23,mercedes-benz,gls450 4matic,a,2020
17,two seater,20,8.0,4.7,rwd,gas,25,mercedes-benz,sl550,a,2020
20,two seater,22,6.0,3.0,rwd,gas,28,mercedes-benz,sl450,a,2020
20,subcompact car,23,6.0,3.0,rwd,gas,28,mercedes-benz,e450 coupe,a,2020
19,subcompact car,22,6.0,3.0,4wd,gas,26,mercedes-benz,e450 4matic coupe,a,2020
20,subcompact car,23,6.0,3.0,rwd,gas,27,mercedes-benz,e450 convertible,a,2020
19,subcompact car,22,6.0,3.0,4wd,gas,26,mercedes-benz,e450 4matic convertible,a,2020
20,midsize car,23,6.0,3.0,4wd,gas,28,mercedes-benz,e450 4matic,a,2020
19,large car,22,6.0,3.0,rwd,gas,28,mercedes-benz,s450,a,2020
18,large car,22,6.0,3.0,4wd,gas,28,mercedes-benz,s450 4matic,a,2020
19,midsize station wagon,22,6.0,3.0,4wd,gas,26,mercedes-benz,e450 4matic (station wagon),a,2020
22,small sport utility vehicle,24,4.0,2.0,rwd,gas,29,mercedes-benz,glc300,a,2020
21,small sport utility vehicle,24,4.0,2.0,4wd,gas,28,mercedes-benz,glc300 4matic,a,2020
23,compact car,26,4.0,2.0,4wd,gas,33,mercedes-benz,c300 4matic,a,2020
24,compact car,28,4.0,2.0,rwd,gas,35,mercedes-benz,c300,a,2020
21,small sport utility vehicle,24,4.0,2.0,4wd,gas,28,mercedes-benz,glc300 4matic coupe,a,2020
22,subcompact car,25,4.0,2.0,rwd,gas,31,mercedes-benz,c300 coupe,a,2020
21,subcompact car,25,4.0,2.0,4wd,gas,30,mercedes-benz,c300 4matic coupe,a,2020
21,subcompact car,24,4.0,2.0,4wd,gas,29,mercedes-benz,c300 4matic convertible,a,2020
21,subcompact car,24,4.0,2.0,rwd,gas,29,mercedes-benz,c300 convertible,a,2020
20,special purpose vehicle,21,4.0,2.0,rwd,gas,24,mercedes-benz,metris (passenger van),a,2020
21,special purpose vehicle,22,4.0,2.0,rwd,gas,24,mercedes-benz,metris (cargo van),a,2020
21,special purpose vehicle,22,4.0,2.0,rwd,gas,24,mercedes-benz,"metris (cargo van, lwb)",a,2020
19,special purpose vehicle,21,4.0,2.0,rwd,gas,23,mercedes-benz,metris (passenger van),a,2020
20,special purpose vehicle,22,4.0,2.0,rwd,gas,24,mercedes-benz,metris (cargo van),a,2020
20,special purpose vehicle,22,4.0,2.0,rwd,gas,24,mercedes-benz,"metris (cargo van, lwb)",a,2020
23,midsize car,26,4.0,2.0,rwd,gas,32,mercedes-benz,e350,a,2020
23,compact car,27,4.0,2.0,4wd,gas,33,mercedes-benz,cla250 4matic,a,2020
25,compact car,28,4.0,2.0,fwd,gas,35,mercedes-benz,cla250,a,2020
22,midsize car,25,4.0,2.0,4wd,gas,30,mercedes-benz,e350 4matic,a,2020
24,small sport utility vehicle,28,4.0,2.0,fwd,gas,34,mercedes-benz,gla250,a,2020
22,small sport utility vehicle,25,4.0,2.0,4wd,gas,30,mercedes-benz,gla250 4matic,a,2020
15,two seater,17,8.0,4.0,rwd,gas,20,mercedes-benz,amg gt c roadster,a,2020
15,two seater,17,8.0,4.0,rwd,gas,20,mercedes-benz,amg gt r coupe,a,2020
15,two seater,17,8.0,4.0,rwd,gas,20,mercedes-benz,amg gt r roadster,a,2020
24,subcompact car,28,4.0,2.0,4wd,gas,34,mercedes-benz,a220 4matic,a,2020
24,subcompact car,28,4.0,2.0,fwd,gas,35,mercedes-benz,a220,a,2020
18,standard sport utility vehicle,19,6.0,3.0,4wd,gas,22,mercedes-benz,amg gle53 4matic plus,a,2021
18,standard sport utility vehicle,20,6.0,3.0,4wd,gas,23,mercedes-benz,amg gle53 4matic plus coupe,a,2021
25,special purpose vehicle,28,4.0,2.0,fwd,gas,34,mercedes-benz,gla250,a,2021
23,special purpose vehicle,26,4.0,2.0,fwd,gas,31,mercedes-benz,glb250,a,2021
24,small sport utility vehicle,27,4.0,2.0,4wd,gas,33,mercedes-benz,gla250 4matic,a,2021
15,standard sport utility vehicle,16,8.0,4.0,4wd,gas,19,mercedes-benz,amg gle63 s 4matic plus,a,2021
22,compact car,25,4.0,2.0,4wd,gas,29,mercedes-benz,amg cla35 4matic,a,2021
24,compact car,27,4.0,2.0,4wd,gas,33,mercedes-benz,cla250 4matic,a,2021
25,compact car,29,4.0,2.0,fwd,gas,35,mercedes-benz,cla250,a,2021
14,standard sport utility vehicle,16,8.0,4.0,4wd,gas,18,mercedes-benz,amg gls63 4matic plus,a,2021
19,small sport utility vehicle,22,4.0,2.0,rwd,gas,26,mercedes-benz,gle350,a,2021
19,small sport utility vehicle,22,4.0,2.0,4wd,gas,26,mercedes-benz,gle350 4matic,a,2021
25,subcompact car,28,4.0,2.0,4wd,gas,34,mercedes-benz,a220 4matic,a,2021
25,subcompact car,29,4.0,2.0,fwd,gas,36,mercedes-benz,a220,a,2021
23,small station wagon,25,4.0,2.0,4wd,gas,29,mercedes-benz,amg gla35 4matic,a,2021
22,midsize car,25,4.0,2.0,rwd,gas,31,mercedes-benz,e350,a,2021
22,midsize car,25,4.0,2.0,4wd,gas,30,mercedes-benz,e350 4matic,a,2021
23,small sport utility vehicle,26,4.0,2.0,4wd,gas,30,mercedes-benz,glb250 4matic,a,2021
22,subcompact car,25,4.0,2.0,4wd,gas,29,mercedes-benz,amg a35 4matic,a,2021
22,midsize station wagon,24,6.0,3.0,4wd,gas,28,mercedes-benz,e450 4matic all-terrain (wagon),a,2021
21,standard sport utility vehicle,23,6.0,3.0,4wd,gas,26,mercedes-benz,gle450 4matic,a,2021
20,standard sport utility vehicle,21,6.0,3.0,4wd,gas,24,mercedes-benz,gls450 4matic,a,2021
23,midsize car,26,6.0,3.0,4wd,gas,30,mercedes-benz,e450 4matic,a,2021
23,compact car,26,6.0,3.0,rwd,gas,30,mercedes-benz,cls450,a,2021
